4000 | 20
Particle position x_1 (cm), Particle 1 position y_1 (cm), velocity_x, velocity_y |  x_2,y_2,v_x,v_y ; ...
2.74135,2.70394,4.67253,-0.00096771|4.01487,1.06974,0.606408,1.63183|1.02065,0.397773,3.30404,-1.95555|3.77686,0.0358986,0.559241,-1.0279|4.92385,3.98954,2.35921,-1.57697|4.86257,2.94297,4.87198,0.565573|3.07148,1.2159,4.61677,-1.66743|3.70694,3.76829,1.46504,4.43262|3.56071,1.3097,1.20177,-4.85097|2.60568,0.922138,3.91058,-4.33649|0.225471,1.29033,0.459321,1.09547|2.51401,0.90714,2.52109,-0.850114|2.66729,0.556609,3.95913,2.43172|3.89697,3.28636,1.39485,-3.20263|2.90023,0.855389,2.97447,1.67062|1.10628,0.544107,0.56382,-4.16235|4.79178,3.48239,1.4526,2.35505|2.85003,1.35291,1.13788,-4.05212|2.65512,2.19884,3.58788,-1.89709|3.93734,1.45636,2.67202,0.86334|
2.74602,2.70394,4.67253,-0.00096771|4.01548,1.07137,0.606408,1.63183|1.02395,0.395817,3.30404,-1.95555|3.77742,0.0348707,0.559241,-1.0279|4.92621,3.98796,2.35921,-1.57697|4.86744,2.94353,4.87198,0.565573|3.0761,1.21423,4.61677,-1.66743|3.70841,3.77272,1.46504,4.43262|3.56191,1.30485,1.20177,-4.85097|2.60959,0.917802,3.91058,-4.33649|0.22593,1.29142,0.459321,1.09547|2.51653,0.90629,2.52109,-0.850114|2.67125,0.55904,3.95913,2.43172|3.89836,3.28316,1.39485,-3.20263|2.90321,0.85706,2.97447,1.67062|1.10685,0.539945,0.56382,-4.16235|4.79323,3.48474,1.4526,2.35505|2.85116,1.34886,1.13788,-4.05212|2.65871,2.19695,3.58788,-1.89709|3.94001,1.45722,2.67202,0.86334|
2.7507,2.70394,4.67253,-0.00096771|4.01609,1.073,0.606408,1.63183|1.02725,0.393862,3.30404,-1.95555|3.77798,0.0338428,0.559241,-1.0279|4.92857,3.98638,2.35921,-1.57697|4.87231,2.9441,4.87198,0.565573|3.08071,1.21256,4.61677,-1.66743|3.70987,3.77715,1.46504,4.43262|3.56311,1.3,1.20177,-4.85097|2.6135,0.913465,3.91058,-4.33649|0.226389,1.29252,0.459321,1.09547|2.51905,0.90544,2.52109,-0.850114|2.67521,0.561472,3.95913,2.43172|3.89976,3.27996,1.39485,-3.20263|2.90618,0.858731,2.97447,1.67062|1.10741,0.535782,0.56382,-4.16235|4.79468,3.4871,1.4526,2.35505|2.8523,1.34481,1.13788,-4.05212|2.6623,2.19505,3.58788,-1.89709|3.94268,1.45809,2.67202,0.86334|
2.75537,2.70394,4.67253,-0.00096771|4.01669,1.07463,0.606408,1.63183|1.03056,0.391906,3.30404,-1.95555|3.77854,0.0328149,0.559241,-1.0279|4.93093,3.9848,2.35921,-1.57697|4.87718,2.94466,4.87198,0.565573|3.08533,1.2109,4.61677,-1.66743|3.71134,3.78158,1.46504,4.43262|3.56431,1.29515,1.20177,-4.85097|2.61741,0.909129,3.91058,-4.33649|0.226849,1.29362,0.459321,1.09547|2.52157,0.90459,2.52109,-0.850114|2.67917,0.563904,3.95913,2.43172|3.90115,3.27676,1.39485,-3.20263|2.90916,0.860401,2.97447,1.67062|1.10798,0.53162,0.56382,-4.16235|4.79613,3.48945,1.4526,2.35505|2.85344,1.34075,1.13788,-4.05212|2.66588,2.19315,3.58788,-1.89709|3.94536,1.45895,2.67202,0.86334|
2.76004,2.70394,4.67253,-0.00096771|4.0173,1.07627,0.606408,1.63183|1.03386,0.389951,3.30404,-1.95555|3.77909,0.031787,0.559241,-1.0279|4.93329,3.98323,2.35921,-1.57697|4.88206,2.94523,4.87198,0.565573|3.08995,1.20923,4.61677,-1.66743|3.7128,3.78602,1.46504,4.43262|3.56551,1.2903,1.20177,-4.85097|2.62132,0.904792,3.91058,-4.33649|0.227308,1.29471,0.459321,1.09547|2.5241,0.90374,2.52109,-0.850114|2.68313,0.566335,3.95913,2.43172|3.90255,3.27355,1.39485,-3.20263|2.91213,0.862072,2.97447,1.67062|1.10854,0.527458,0.56382,-4.16235|4.79759,3.49181,1.4526,2.35505|2.85458,1.3367,1.13788,-4.05212|2.66947,2.19125,3.58788,-1.89709|3.94803,1.45981,2.67202,0.86334|
2.76471,2.70393,4.67253,-0.00096771|4.01791,1.0779,0.606408,1.63183|1.03717,0.387995,3.30404,-1.95555|3.77965,0.0307591,0.559241,-1.0279|4.93565,3.98165,2.35921,-1.57697|4.88693,2.9458,4.87198,0.565573|3.09456,1.20756,4.61677,-1.66743|3.71427,3.79045,1.46504,4.43262|3.56671,1.28545,1.20177,-4.85097|2.62523,0.900456,3.91058,-4.33649|0.227767,1.29581,0.459321,1.09547|2.52662,0.90289,2.52109,-0.850114|2.68709,0.568767,3.95913,2.43172|3.90394,3.27035,1.39485,-3.20263|2.91511,0.863742,2.97447,1.67062|1.1091,0.523295,0.56382,-4.16235|4.79904,3.49416,1.4526,2.35505|2.85572,1.33265,1.13788,-4.05212|2.67306,2.18936,3.58788,-1.89709|3.9507,1.46068,2.67202,0.86334|
2.76939,2.70393,4.67253,-0.00096771|4.01851,1.07953,0.606408,1.63183|1.04047,0.38604,3.30404,-1.95555|3.78021,0.0297312,0.559241,-1.0279|4.93801,3.98007,2.35921,-1.57697|4.8918,2.94636,4.87198,0.565573|3.09918,1.20589,4.61677,-1.66743|3.71573,3.79488,1.46504,4.43262|3.56792,1.28059,1.20177,-4.85097|2.62914,0.896119,3.91058,-4.33649|0.228227,1.2969,0.459321,1.09547|2.52914,0.90204,2.52109,-0.850114|2.69104,0.571199,3.95913,2.43172|3.90534,3.26715,1.39485,-3.20263|2.91808,0.865413,2.97447,1.67062|1.10967,0.519133,0.56382,-4.16235|4.80049,3.49652,1.4526,2.35505|2.85685,1.3286,1.13788,-4.05212|2.67665,2.18746,3.58788,-1.89709|3.95337,1.46154,2.67202,0.86334|
2.77406,2.70393,4.67253,-0.00096771|4.01912,1.08116,0.606408,1.63183|1.04377,0.384084,3.30404,-1.95555|3.78077,0.0287033,0.559241,-1.0279|4.94037,3.9785,2.35921,-1.57697|4.89667,2.94693,4.87198,0.565573|3.1038,1.20423,4.61677,-1.66743|3.7172,3.79931,1.46504,4.43262|3.56912,1.27574,1.20177,-4.85097|2.63305,0.891783,3.91058,-4.33649|0.228686,1.298,0.459321,1.09547|2.53166,0.90119,2.52109,-0.850114|2.695,0.573631,3.95913,2.43172|3.90673,3.26394,1.39485,-3.20263|2.92106,0.867084,2.97447,1.67062|1.11023,0.514971,0.56382,-4.16235|4.80194,3.49887,1.4526,2.35505|2.85799,1.32455,1.13788,-4.05212|2.68024,2.18556,3.58788,-1.89709|3.95604,1.4624,2.67202,0.86334|
2.77873,2.70393,4.67253,-0.00096771|4.01972,1.08279,0.606408,1.63183|1.04708,0.382129,3.30404,-1.95555|3.78133,0.0276754,0.559241,-1.0279|4.94273,3.97692,2.35921,-1.57697|4.90154,2.94749,4.87198,0.565573|3.10841,1.20256,4.61677,-1.66743|3.71866,3.80375,1.46504,4.43262|3.57032,1.27089,1.20177,-4.85097|2.63696,0.887446,3.91058,-4.33649|0.229145,1.29909,0.459321,1.09547|2.53418,0.900339,2.52109,-0.850114|2.69896,0.576062,3.95913,2.43172|3.90813,3.26074,1.39485,-3.20263|2.92403,0.868754,2.97447,1.67062|1.1108,0.510808,0.56382,-4.16235|4.8034,3.50123,1.4526,2.35505|2.85913,1.32049,1.13788,-4.05212|2.68382,2.18367,3.58788,-1.89709|3.95872,1.46327,2.67202,0.86334|
2.7834,2.70393,4.67253,-0.00096771|4.02033,1.08442,0.606408,1.63183|1.05038,0.380173,3.30404,-1.95555|3.78189,0.0266475,0.559241,-1.0279|4.94509,3.97534,2.35921,-1.57697|4.90641,2.94806,4.87198,0.565573|3.11303,1.20089,4.61677,-1.66743|3.72013,3.80818,1.46504,4.43262|3.57152,1.26604,1.20177,-4.85097|2.64087,0.88311,3.91058,-4.33649|0.229605,1.30019,0.459321,1.09547|2.5367,0.899489,2.52109,-0.850114|2.70292,0.578494,3.95913,2.43172|3.90952,3.25754,1.39485,-3.20263|2.927,0.870425,2.97447,1.67062|1.11136,0.506646,0.56382,-4.16235|4.80485,3.50358,1.4526,2.35505|2.86027,1.31644,1.13788,-4.05212|2.68741,2.18177,3.58788,-1.89709|3.96139,1.46413,2.67202,0.86334|
2.78808,2.70393,4.67253,-0.00096771|4.02094,1.08606,0.606408,1.63183|1.05369,0.378218,3.30404,-1.95555|3.78245,0.0256196,0.559241,-1.0279|4.94744,3.97377,2.35921,-1.57697|4.91129,2.94862,4.87198,0.565573|3.11765,1.19922,4.61677,-1.66743|3.72159,3.81261,1.46504,4.43262|3.57272,1.26119,1.20177,-4.85097|2.64478,0.878774,3.91058,-4.33649|0.230064,1.30128,0.459321,1.09547|2.53922,0.898639,2.52109,-0.850114|2.70688,0.580926,3.95913,2.43172|3.91092,3.25434,1.39485,-3.20263|2.92998,0.872095,2.97447,1.67062|1.11192,0.502484,0.56382,-4.16235|4.8063,3.50594,1.4526,2.35505|2.8614,1.31239,1.13788,-4.05212|2.691,2.17987,3.58788,-1.89709|3.96406,1.46499,2.67202,0.86334|
2.79275,2.70393,4.67253,-0.00096771|4.02154,1.08769,0.606408,1.63183|1.05699,0.376262,3.30404,-1.95555|3.78301,0.0245917,0.559241,-1.0279|4.9498,3.97219,2.35921,-1.57697|4.91616,2.94919,4.87198,0.565573|3.12226,1.19756,4.61677,-1.66743|3.72306,3.81705,1.46504,4.43262|3.57393,1.25634,1.20177,-4.85097|2.64869,0.874437,3.91058,-4.33649|0.230523,1.30238,0.459321,1.09547|2.54174,0.897789,2.52109,-0.850114|2.71084,0.583357,3.95913,2.43172|3.91231,3.25113,1.39485,-3.20263|2.93295,0.873766,2.97447,1.67062|1.11249,0.498321,0.56382,-4.16235|4.80775,3.50829,1.4526,2.35505|2.86254,1.30834,1.13788,-4.05212|2.69459,2.17798,3.58788,-1.89709|3.96673,1.46586,2.67202,0.86334|
2.79742,2.70393,4.67253,-0.00096771|4.02215,1.08932,0.606408,1.63183|1.06029,0.374306,3.30404,-1.95555|3.78357,0.0235638,0.559241,-1.0279|4.95216,3.97061,2.35921,-1.57697|4.92103,2.94975,4.87198,0.565573|3.12688,1.19589,4.61677,-1.66743|3.72452,3.82148,1.46504,4.43262|3.57513,1.25149,1.20177,-4.85097|2.6526,0.870101,3.91058,-4.33649|0.230982,1.30347,0.459321,1.09547|2.54426,0.896939,2.52109,-0.850114|2.7148,0.585789,3.95913,2.43172|3.91371,3.24793,1.39485,-3.20263|2.93593,0.875437,2.97447,1.67062|1.11305,0.494159,0.56382,-4.16235|4.80921,3.51065,1.4526,2.35505|2.86368,1.30428,1.13788,-4.05212|2.69818,2.17608,3.58788,-1.89709|3.9694,1.46672,2.67202,0.86334|
