No iterations: 400
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
1.815, 1.15052, -0.408736,-5.94233,1.84948, 0.408736,5.94233
1.82, 1.14842, -0.438276,-5.85922,1.85158, 0.438276,5.85922
1.825, 1.14616, -0.467388,-5.77031,1.85384, 0.467388,5.77031
1.83, 1.14377, -0.496044,-5.67569,1.85623, 0.496044,5.67569
1.835, 1.14123, -0.524215,-5.57545,1.85877, 0.524215,5.57545
1.84, 1.13855, -0.551873,-5.46969,1.86145, 0.551873,5.46969
1.845, 1.13573, -0.578992,-5.35852,1.86427, 0.578992,5.35852
1.85, 1.13278, -0.605543,-5.24205,1.86722, 0.605543,5.24205
1.855, 1.1297, -0.631501,-5.12037,1.8703, 0.631501,5.12038
1.86, 1.12649, -0.65684,-4.99363,1.87351, 0.65684,4.99363
1.865, 1.12315, -0.681535,-4.86194,1.87685, 0.681535,4.86194
1.87, 1.1197, -0.705561,-4.72543,1.8803, 0.705561,4.72543
1.875, 1.11612, -0.728895,-4.58423,1.88388, 0.728895,4.58423
1.88, 1.11243, -0.751514,-4.43848,1.88757, 0.751514,4.43848
1.885, 1.10862, -0.773395,-4.28833,1.89138, 0.773395,4.28833
1.89, 1.10471, -0.794516,-4.13393,1.89529, 0.794516,4.13393
1.895, 1.1007, -0.814856,-3.97542,1.8993, 0.814856,3.97542
1.9, 1.09658, -0.834395,-3.81295,1.90342, 0.834395,3.81295
1.905, 1.09237, -0.853115,-3.6467,1.90763, 0.853115,3.6467
1.91, 1.08807, -0.870995,-3.47683,1.91193, 0.870995,3.47683
1.915, 1.08368, -0.888019,-3.30349,1.91632, 0.888019,3.30349
1.92, 1.0792, -0.904169,-3.12687,1.9208, 0.904169,3.12687
1.925, 1.07465, -0.91943,-2.94713,1.92535, 0.91943,2.94713
1.93, 1.07002, -0.933786,-2.76445,1.92998, 0.933786,2.76445
1.935, 1.06533, -0.947222,-2.57901,1.93467, 0.947222,2.57901
1.94, 1.06056, -0.959726,-2.391,1.93944, 0.959726,2.391
1.945, 1.05574, -0.971285,-2.2006,1.94426, 0.971285,2.2006
1.95, 1.05086, -0.981887,-2.00799,1.94914, 0.981887,2.00799
1.955, 1.04593, -0.991522,-1.81338,1.95407, 0.991522,1.81338
1.96, 1.04096, -1.00018,-1.61694,1.95904, 1.00018,1.61694
1.965, 1.03594, -1.00785,-1.41887,1.96406, 1.00785,1.41887
1.97, 1.03089, -1.01453,-1.21937,1.96911, 1.01453,1.21937
1.975, 1.0258, -1.02021,-1.01863,1.9742, 1.02021,1.01863
1.98, 1.02069, -1.02488,-0.816854,1.97931, 1.02488,0.816854
1.985, 1.01556, -1.02855,-0.614238,1.98444, 1.02855,0.614238
1.99, 1.01041, -1.03119,-0.410982,1.98959, 1.03119,0.410982
1.995, 1.00525, -1.03282,-0.207289,1.99475, 1.03282,0.207289
2, 1.00009, -1.03344,-0.00336022,1.99991, 1.03344,0.00336022
