No iterations: 20000
Time (s), Position 1 (cm), Velocity 1 (cm s-1), Acceleration 1 (cm s-2), Position 2 (cm), Velocity 2 (cm s-1), Acceleration 2 (cm s-2)
1.1255, 1.09515, -0.874455,-2.50433,1.90485, 0.874455,2.50433
1.1256, 1.09507, -0.874705,-2.50203,1.90493, 0.874705,2.50203
1.1257, 1.09498, -0.874956,-2.49973,1.90502, 0.874956,2.49973
1.1258, 1.09489, -0.875206,-2.49742,1.90511, 0.875206,2.49742
1.1259, 1.0948, -0.875455,-2.49512,1.9052, 0.875455,2.49512
1.126, 1.09472, -0.875705,-2.49282,1.90528, 0.875705,2.49282
1.1261, 1.09463, -0.875954,-2.49051,1.90537, 0.875954,2.49051
1.1262, 1.09454, -0.876203,-2.48821,1.90546, 0.876203,2.48821
1.1263, 1.09445, -0.876452,-2.4859,1.90555, 0.876452,2.4859
1.1264, 1.09437, -0.876701,-2.48359,1.90563, 0.876701,2.48359
1.1265, 1.09428, -0.876949,-2.48129,1.90572, 0.876949,2.48129
1.1266, 1.09419, -0.877197,-2.47898,1.90581, 0.877197,2.47898
1.1267, 1.0941, -0.877445,-2.47667,1.9059, 0.877445,2.47667
1.1268, 1.09401, -0.877693,-2.47436,1.90599, 0.877693,2.47436
1.1269, 1.09393, -0.87794,-2.47205,1.90607, 0.87794,2.47205
1.127, 1.09384, -0.878187,-2.46974,1.90616, 0.878187,2.46974
1.1271, 1.09375, -0.878434,-2.46743,1.90625, 0.878434,2.46743
1.1272, 1.09366, -0.878681,-2.46512,1.90634, 0.878681,2.46512
1.1273, 1.09358, -0.878927,-2.4628,1.90642, 0.878927,2.4628
1.1274, 1.09349, -0.879174,-2.46049,1.90651, 0.879174,2.46049
1.1275, 1.0934, -0.87942,-2.45818,1.9066, 0.87942,2.45818
1.1276, 1.09331, -0.879666,-2.45586,1.90669, 0.879666,2.45586
1.1277, 1.09322, -0.879911,-2.45355,1.90678, 0.879911,2.45355
1.1278, 1.09314, -0.880157,-2.45123,1.90686, 0.880157,2.45123
1.1279, 1.09305, -0.880402,-2.44892,1.90695, 0.880402,2.44892
1.128, 1.09296, -0.880647,-2.4466,1.90704, 0.880647,2.4466
1.1281, 1.09287, -0.880891,-2.44428,1.90713, 0.880891,2.44428
1.1282, 1.09278, -0.881136,-2.44196,1.90722, 0.881136,2.44196
1.1283, 1.0927, -0.88138,-2.43964,1.9073, 0.88138,2.43964
1.1284, 1.09261, -0.881624,-2.43732,1.90739, 0.881624,2.43732
1.1285, 1.09252, -0.881868,-2.435,1.90748, 0.881868,2.435
1.1286, 1.09243, -0.882111,-2.43268,1.90757, 0.882111,2.43268
1.1287, 1.09234, -0.882354,-2.43036,1.90766, 0.882354,2.43036
1.1288, 1.09225, -0.882597,-2.42804,1.90775, 0.882597,2.42804
1.1289, 1.09217, -0.88284,-2.42571,1.90783, 0.88284,2.42571
1.129, 1.09208, -0.883083,-2.42339,1.90792, 0.883083,2.42339
1.1291, 1.09199, -0.883325,-2.42107,1.90801, 0.883325,2.42107
1.1292, 1.0919, -0.883567,-2.41874,1.9081, 0.883567,2.41874
1.1293, 1.09181, -0.883809,-2.41642,1.90819, 0.883809,2.41642
1.1294, 1.09172, -0.884051,-2.41409,1.90828, 0.884051,2.41409
1.1295, 1.09164, -0.884292,-2.41176,1.90836, 0.884292,2.41176
1.1296, 1.09155, -0.884533,-2.40944,1.90845, 0.884533,2.40944
1.1297, 1.09146, -0.884774,-2.40711,1.90854, 0.884774,2.40711
1.1298, 1.09137, -0.885015,-2.40478,1.90863, 0.885015,2.40478
1.1299, 1.09128, -0.885255,-2.40245,1.90872, 0.885255,2.40245
1.13, 1.09119, -0.885496,-2.40012,1.90881, 0.885496,2.40012
1.1301, 1.09111, -0.885736,-2.39779,1.90889, 0.885736,2.39779
1.1302, 1.09102, -0.885975,-2.39546,1.90898, 0.885975,2.39546
1.1303, 1.09093, -0.886215,-2.39313,1.90907, 0.886215,2.39313
1.1304, 1.09084, -0.886454,-2.39079,1.90916, 0.886454,2.39079
1.1305, 1.09075, -0.886693,-2.38846,1.90925, 0.886693,2.38846
1.1306, 1.09066, -0.886932,-2.38613,1.90934, 0.886932,2.38613
1.1307, 1.09057, -0.887171,-2.38379,1.90943, 0.887171,2.38379
1.1308, 1.09048, -0.887409,-2.38146,1.90952, 0.887409,2.38146
1.1309, 1.0904, -0.887647,-2.37912,1.9096, 0.887647,2.37912
1.131, 1.09031, -0.887885,-2.37679,1.90969, 0.887885,2.37679
1.1311, 1.09022, -0.888123,-2.37445,1.90978, 0.888123,2.37445
1.1312, 1.09013, -0.88836,-2.37211,1.90987, 0.88836,2.37211
1.1313, 1.09004, -0.888598,-2.36978,1.90996, 0.888598,2.36978
1.1314, 1.08995, -0.888835,-2.36744,1.91005, 0.888835,2.36744
1.1315, 1.08986, -0.889071,-2.3651,1.91014, 0.889071,2.3651
1.1316, 1.08977, -0.889308,-2.36276,1.91023, 0.889308,2.36276
1.1317, 1.08969, -0.889544,-2.36042,1.91031, 0.889544,2.36042
1.1318, 1.0896, -0.88978,-2.35808,1.9104, 0.88978,2.35808
1.1319, 1.08951, -0.890016,-2.35573,1.91049, 0.890016,2.35573
1.132, 1.08942, -0.890252,-2.35339,1.91058, 0.890252,2.35339
1.1321, 1.08933, -0.890487,-2.35105,1.91067, 0.890487,2.35105
1.1322, 1.08924, -0.890722,-2.3487,1.91076, 0.890722,2.3487
1.1323, 1.08915, -0.890957,-2.34636,1.91085, 0.890957,2.34636
1.1324, 1.08906, -0.891192,-2.34401,1.91094, 0.891192,2.34401
1.1325, 1.08897, -0.891426,-2.34167,1.91103, 0.891426,2.34167
1.1326, 1.08888, -0.89166,-2.33932,1.91112, 0.89166,2.33932
1.1327, 1.08879, -0.891894,-2.33698,1.91121, 0.891894,2.33698
1.1328, 1.08871, -0.892128,-2.33463,1.91129, 0.892128,2.33463
1.1329, 1.08862, -0.892361,-2.33228,1.91138, 0.892361,2.33228
1.133, 1.08853, -0.892594,-2.32993,1.91147, 0.892594,2.32993
1.1331, 1.08844, -0.892827,-2.32758,1.91156, 0.892827,2.32758
1.1332, 1.08835, -0.89306,-2.32523,1.91165, 0.89306,2.32523
1.1333, 1.08826, -0.893293,-2.32288,1.91174, 0.893293,2.32288
1.1334, 1.08817, -0.893525,-2.32053,1.91183, 0.893525,2.32053
1.1335, 1.08808, -0.893757,-2.31818,1.91192, 0.893757,2.31818
1.1336, 1.08799, -0.893989,-2.31583,1.91201, 0.893989,2.31583
1.1337, 1.0879, -0.89422,-2.31347,1.9121, 0.89422,2.31347
1.1338, 1.08781, -0.894452,-2.31112,1.91219, 0.894452,2.31112
1.1339, 1.08772, -0.894683,-2.30877,1.91228, 0.894683,2.30877
1.134, 1.08763, -0.894914,-2.30641,1.91237, 0.894914,2.30641
1.1341, 1.08754, -0.895144,-2.30406,1.91246, 0.895144,2.30406
1.1342, 1.08745, -0.895375,-2.3017,1.91255, 0.895375,2.3017
1.1343, 1.08736, -0.895605,-2.29935,1.91264, 0.895605,2.29935
1.1344, 1.08728, -0.895835,-2.29699,1.91272, 0.895835,2.29699
1.1345, 1.08719, -0.896065,-2.29463,1.91281, 0.896065,2.29463
1.1346, 1.0871, -0.896294,-2.29227,1.9129, 0.896294,2.29227
1.1347, 1.08701, -0.896523,-2.28991,1.91299, 0.896523,2.28991
1.1348, 1.08692, -0.896752,-2.28755,1.91308, 0.896752,2.28755
1.1349, 1.08683, -0.896981,-2.28519,1.91317, 0.896981,2.28519
1.135, 1.08674, -0.89721,-2.28283,1.91326, 0.89721,2.28283
1.1351, 1.08665, -0.897438,-2.28047,1.91335, 0.897438,2.28047
1.1352, 1.08656, -0.897666,-2.27811,1.91344, 0.897666,2.27811
1.1353, 1.08647, -0.897894,-2.27575,1.91353, 0.897894,2.27575
1.1354, 1.08638, -0.898121,-2.27338,1.91362, 0.898121,2.27338
1.1355, 1.08629, -0.898349,-2.27102,1.91371, 0.898349,2.27102
1.1356, 1.0862, -0.898576,-2.26866,1.9138, 0.898576,2.26866
1.1357, 1.08611, -0.898803,-2.26629,1.91389, 0.898803,2.26629
1.1358, 1.08602, -0.899029,-2.26392,1.91398, 0.899029,2.26392
1.1359, 1.08593, -0.899256,-2.26156,1.91407, 0.899256,2.26156
1.136, 1.08584, -0.899482,-2.25919,1.91416, 0.899482,2.25919
1.1361, 1.08575, -0.899708,-2.25682,1.91425, 0.899708,2.25682
1.1362, 1.08566, -0.899933,-2.25446,1.91434, 0.899933,2.25446
1.1363, 1.08557, -0.900159,-2.25209,1.91443, 0.900159,2.25209
1.1364, 1.08548, -0.900384,-2.24972,1.91452, 0.900384,2.24972
1.1365, 1.08539, -0.900609,-2.24735,1.91461, 0.900609,2.24735
1.1366, 1.0853, -0.900834,-2.24498,1.9147, 0.900834,2.24498
1.1367, 1.08521, -0.901058,-2.24261,1.91479, 0.901058,2.24261
1.1368, 1.08512, -0.901282,-2.24024,1.91488, 0.901282,2.24024
1.1369, 1.08503, -0.901507,-2.23786,1.91497, 0.901507,2.23786
1.137, 1.08494, -0.90173,-2.23549,1.91506, 0.90173,2.23549
1.1371, 1.08485, -0.901954,-2.23312,1.91515, 0.901954,2.23312
1.1372, 1.08476, -0.902177,-2.23075,1.91524, 0.902177,2.23075
1.1373, 1.08467, -0.9024,-2.22837,1.91533, 0.9024,2.22837
1.1374, 1.08458, -0.902623,-2.226,1.91542, 0.902623,2.226
1.1375, 1.08449, -0.902846,-2.22362,1.91551, 0.902846,2.22362
1.1376, 1.0844, -0.903068,-2.22125,1.9156, 0.903068,2.22125
1.1377, 1.08431, -0.90329,-2.21887,1.91569, 0.90329,2.21887
1.1378, 1.08422, -0.903512,-2.21649,1.91578, 0.903512,2.21649
1.1379, 1.08413, -0.903734,-2.21411,1.91587, 0.903734,2.21411
1.138, 1.08404, -0.903955,-2.21173,1.91596, 0.903955,2.21173
1.1381, 1.08395, -0.904176,-2.20935,1.91605, 0.904176,2.20935
1.1382, 1.08385, -0.904397,-2.20697,1.91615, 0.904397,2.20697
1.1383, 1.08376, -0.904618,-2.20459,1.91624, 0.904618,2.20459
1.1384, 1.08367, -0.904838,-2.20221,1.91633, 0.904838,2.20221
1.1385, 1.08358, -0.905059,-2.19983,1.91642, 0.905059,2.19983
1.1386, 1.08349, -0.905279,-2.19745,1.91651, 0.905279,2.19745
1.1387, 1.0834, -0.905498,-2.19507,1.9166, 0.905498,2.19507
1.1388, 1.08331, -0.905718,-2.19268,1.91669, 0.905718,2.19268
1.1389, 1.08322, -0.905937,-2.1903,1.91678, 0.905937,2.1903
1.139, 1.08313, -0.906156,-2.18792,1.91687, 0.906156,2.18792
1.1391, 1.08304, -0.906375,-2.18553,1.91696, 0.906375,2.18553
1.1392, 1.08295, -0.906593,-2.18315,1.91705, 0.906593,2.18314
1.1393, 1.08286, -0.906812,-2.18076,1.91714, 0.906812,2.18076
1.1394, 1.08277, -0.90703,-2.17837,1.91723, 0.90703,2.17837
1.1395, 1.08268, -0.907248,-2.17598,1.91732, 0.907248,2.17598
1.1396, 1.08259, -0.907465,-2.1736,1.91741, 0.907465,2.1736
1.1397, 1.0825, -0.907683,-2.17121,1.9175, 0.907683,2.17121
1.1398, 1.08241, -0.9079,-2.16882,1.91759, 0.9079,2.16882
1.1399, 1.08231, -0.908117,-2.16643,1.91769, 0.908117,2.16643
1.14, 1.08222, -0.908333,-2.16404,1.91778, 0.908333,2.16404
1.1401, 1.08213, -0.90855,-2.16165,1.91787, 0.90855,2.16165
1.1402, 1.08204, -0.908766,-2.15926,1.91796, 0.908766,2.15926
1.1403, 1.08195, -0.908982,-2.15687,1.91805, 0.908982,2.15687
1.1404, 1.08186, -0.909197,-2.15447,1.91814, 0.909197,2.15447
1.1405, 1.08177, -0.909413,-2.15208,1.91823, 0.909413,2.15208
1.1406, 1.08168, -0.909628,-2.14969,1.91832, 0.909628,2.14969
1.1407, 1.08159, -0.909843,-2.1473,1.91841, 0.909843,2.1473
1.1408, 1.0815, -0.910058,-2.1449,1.9185, 0.910058,2.1449
1.1409, 1.08141, -0.910272,-2.1425,1.91859, 0.910272,2.1425
1.141, 1.08131, -0.910487,-2.14011,1.91869, 0.910487,2.14011
1.1411, 1.08122, -0.910701,-2.13771,1.91878, 0.910701,2.13771
1.1412, 1.08113, -0.910914,-2.13532,1.91887, 0.910914,2.13532
1.1413, 1.08104, -0.911128,-2.13292,1.91896, 0.911128,2.13292
1.1414, 1.08095, -0.911341,-2.13052,1.91905, 0.911341,2.13052
1.1415, 1.08086, -0.911554,-2.12812,1.91914, 0.911554,2.12812
1.1416, 1.08077, -0.911767,-2.12572,1.91923, 0.911767,2.12572
1.1417, 1.08068, -0.91198,-2.12332,1.91932, 0.91198,2.12332
1.1418, 1.08059, -0.912192,-2.12092,1.91941, 0.912192,2.12092
1.1419, 1.08049, -0.912404,-2.11852,1.91951, 0.912404,2.11852
1.142, 1.0804, -0.912616,-2.11612,1.9196, 0.912616,2.11612
1.1421, 1.08031, -0.912828,-2.11372,1.91969, 0.912828,2.11372
1.1422, 1.08022, -0.913039,-2.11131,1.91978, 0.913039,2.11131
1.1423, 1.08013, -0.91325,-2.10891,1.91987, 0.91325,2.10891
1.1424, 1.08004, -0.913461,-2.10651,1.91996, 0.913461,2.10651
1.1425, 1.07995, -0.913672,-2.1041,1.92005, 0.913672,2.1041
1.1426, 1.07986, -0.913882,-2.1017,1.92014, 0.913882,2.1017
1.1427, 1.07976, -0.914092,-2.0993,1.92024, 0.914092,2.0993
1.1428, 1.07967, -0.914302,-2.09689,1.92033, 0.914302,2.09689
1.1429, 1.07958, -0.914512,-2.09448,1.92042, 0.914512,2.09448
1.143, 1.07949, -0.914721,-2.09208,1.92051, 0.914721,2.09208
1.1431, 1.0794, -0.91493,-2.08967,1.9206, 0.91493,2.08967
1.1432, 1.07931, -0.915139,-2.08726,1.92069, 0.915139,2.08726
1.1433, 1.07921, -0.915348,-2.08485,1.92079, 0.915348,2.08485
1.1434, 1.07912, -0.915557,-2.08244,1.92088, 0.915557,2.08244
1.1435, 1.07903, -0.915765,-2.08003,1.92097, 0.915765,2.08003
1.1436, 1.07894, -0.915973,-2.07762,1.92106, 0.915973,2.07762
1.1437, 1.07885, -0.916181,-2.07521,1.92115, 0.916181,2.07521
1.1438, 1.07876, -0.916388,-2.0728,1.92124, 0.916388,2.0728
1.1439, 1.07867, -0.916595,-2.07039,1.92133, 0.916595,2.07039
1.144, 1.07857, -0.916802,-2.06798,1.92143, 0.916802,2.06798
1.1441, 1.07848, -0.917009,-2.06556,1.92152, 0.917009,2.06556
1.1442, 1.07839, -0.917216,-2.06315,1.92161, 0.917216,2.06315
1.1443, 1.0783, -0.917422,-2.06074,1.9217, 0.917422,2.06074
1.1444, 1.07821, -0.917628,-2.05832,1.92179, 0.917628,2.05832
1.1445, 1.07812, -0.917834,-2.05591,1.92188, 0.917834,2.05591
1.1446, 1.07802, -0.91804,-2.05349,1.92198, 0.91804,2.05349
1.1447, 1.07793, -0.918245,-2.05108,1.92207, 0.918245,2.05108
1.1448, 1.07784, -0.91845,-2.04866,1.92216, 0.91845,2.04866
1.1449, 1.07775, -0.918655,-2.04624,1.92225, 0.918655,2.04624
1.145, 1.07766, -0.91886,-2.04382,1.92234, 0.91886,2.04382
1.1451, 1.07756, -0.919064,-2.04141,1.92244, 0.919064,2.04141
1.1452, 1.07747, -0.919268,-2.03899,1.92253, 0.919268,2.03899
1.1453, 1.07738, -0.919472,-2.03657,1.92262, 0.919472,2.03657
1.1454, 1.07729, -0.919676,-2.03415,1.92271, 0.919676,2.03415
1.1455, 1.0772, -0.919879,-2.03173,1.9228, 0.919879,2.03173
1.1456, 1.0771, -0.920082,-2.0293,1.9229, 0.920082,2.0293
1.1457, 1.07701, -0.920285,-2.02688,1.92299, 0.920285,2.02688
1.1458, 1.07692, -0.920488,-2.02446,1.92308, 0.920488,2.02446
1.1459, 1.07683, -0.92069,-2.02204,1.92317, 0.92069,2.02204
1.146, 1.07674, -0.920892,-2.01962,1.92326, 0.920892,2.01962
1.1461, 1.07664, -0.921094,-2.01719,1.92336, 0.921094,2.01719
1.1462, 1.07655, -0.921296,-2.01477,1.92345, 0.921296,2.01477
1.1463, 1.07646, -0.921498,-2.01234,1.92354, 0.921498,2.01234
1.1464, 1.07637, -0.921699,-2.00992,1.92363, 0.921699,2.00992
1.1465, 1.07628, -0.9219,-2.00749,1.92372, 0.9219,2.00749
1.1466, 1.07618, -0.922101,-2.00506,1.92382, 0.922101,2.00506
1.1467, 1.07609, -0.922301,-2.00264,1.92391, 0.922301,2.00264
1.1468, 1.076, -0.922501,-2.00021,1.924, 0.922501,2.00021
1.1469, 1.07591, -0.922701,-1.99778,1.92409, 0.922701,1.99778
1.147, 1.07581, -0.922901,-1.99535,1.92419, 0.922901,1.99535
1.1471, 1.07572, -0.923101,-1.99293,1.92428, 0.923101,1.99293
1.1472, 1.07563, -0.9233,-1.9905,1.92437, 0.9233,1.9905
1.1473, 1.07554, -0.923499,-1.98807,1.92446, 0.923499,1.98807
1.1474, 1.07545, -0.923698,-1.98564,1.92455, 0.923698,1.98564
1.1475, 1.07535, -0.923896,-1.98321,1.92465, 0.923896,1.98321
1.1476, 1.07526, -0.924095,-1.98077,1.92474, 0.924095,1.98077
1.1477, 1.07517, -0.924293,-1.97834,1.92483, 0.924293,1.97834
1.1478, 1.07508, -0.924491,-1.97591,1.92492, 0.924491,1.97591
1.1479, 1.07498, -0.924688,-1.97348,1.92502, 0.924688,1.97348
1.148, 1.07489, -0.924886,-1.97104,1.92511, 0.924886,1.97104
1.1481, 1.0748, -0.925083,-1.96861,1.9252, 0.925083,1.96861
1.1482, 1.07471, -0.92528,-1.96617,1.92529, 0.92528,1.96617
1.1483, 1.07461, -0.925476,-1.96374,1.92539, 0.925476,1.96374
1.1484, 1.07452, -0.925673,-1.9613,1.92548, 0.925673,1.9613
1.1485, 1.07443, -0.925869,-1.95887,1.92557, 0.925869,1.95887
1.1486, 1.07434, -0.926065,-1.95643,1.92566, 0.926065,1.95643
1.1487, 1.07424, -0.92626,-1.95399,1.92576, 0.92626,1.95399
1.1488, 1.07415, -0.926456,-1.95156,1.92585, 0.926456,1.95156
1.1489, 1.07406, -0.926651,-1.94911,1.92594, 0.926651,1.94911
1.149, 1.07396, -0.926846,-1.94668,1.92604, 0.926846,1.94668
1.1491, 1.07387, -0.92704,-1.94424,1.92613, 0.92704,1.94424
1.1492, 1.07378, -0.927235,-1.9418,1.92622, 0.927235,1.9418
1.1493, 1.07369, -0.927429,-1.93936,1.92631, 0.927429,1.93936
1.1494, 1.07359, -0.927623,-1.93692,1.92641, 0.927623,1.93692
1.1495, 1.0735, -0.927817,-1.93447,1.9265, 0.927817,1.93447
1.1496, 1.07341, -0.92801,-1.93203,1.92659, 0.92801,1.93203
1.1497, 1.07332, -0.928203,-1.92959,1.92668, 0.928203,1.92959
1.1498, 1.07322, -0.928396,-1.92715,1.92678, 0.928396,1.92715
1.1499, 1.07313, -0.928589,-1.9247,1.92687, 0.928589,1.9247
1.15, 1.07304, -0.928781,-1.92226,1.92696, 0.928781,1.92226
1.1501, 1.07294, -0.928974,-1.91982,1.92706, 0.928974,1.91982
1.1502, 1.07285, -0.929166,-1.91737,1.92715, 0.929166,1.91737
1.1503, 1.07276, -0.929357,-1.91493,1.92724, 0.929357,1.91493
1.1504, 1.07267, -0.929549,-1.91248,1.92733, 0.929549,1.91248
1.1505, 1.07257, -0.92974,-1.91003,1.92743, 0.92974,1.91003
1.1506, 1.07248, -0.929931,-1.90759,1.92752, 0.929931,1.90759
1.1507, 1.07239, -0.930122,-1.90514,1.92761, 0.930122,1.90514
1.1508, 1.07229, -0.930312,-1.90269,1.92771, 0.930312,1.90269
1.1509, 1.0722, -0.930503,-1.90024,1.9278, 0.930503,1.90024
1.151, 1.07211, -0.930693,-1.89779,1.92789, 0.930693,1.89779
1.1511, 1.07201, -0.930882,-1.89534,1.92799, 0.930882,1.89534
1.1512, 1.07192, -0.931072,-1.89289,1.92808, 0.931072,1.89289
1.1513, 1.07183, -0.931261,-1.89044,1.92817, 0.931261,1.89044
1.1514, 1.07174, -0.93145,-1.88799,1.92826, 0.93145,1.88799
1.1515, 1.07164, -0.931639,-1.88554,1.92836, 0.931639,1.88554
1.1516, 1.07155, -0.931828,-1.88309,1.92845, 0.931828,1.88309
1.1517, 1.07146, -0.932016,-1.88064,1.92854, 0.932016,1.88064
1.1518, 1.07136, -0.932204,-1.87818,1.92864, 0.932204,1.87818
1.1519, 1.07127, -0.932392,-1.87573,1.92873, 0.932392,1.87573
1.152, 1.07118, -0.932579,-1.87328,1.92882, 0.932579,1.87328
1.1521, 1.07108, -0.932767,-1.87082,1.92892, 0.932767,1.87082
1.1522, 1.07099, -0.932954,-1.86837,1.92901, 0.932954,1.86837
1.1523, 1.0709, -0.933141,-1.86591,1.9291, 0.933141,1.86591
1.1524, 1.0708, -0.933327,-1.86346,1.9292, 0.933327,1.86346
1.1525, 1.07071, -0.933514,-1.861,1.92929, 0.933514,1.861
1.1526, 1.07062, -0.9337,-1.85854,1.92938, 0.9337,1.85854
1.1527, 1.07052, -0.933886,-1.85609,1.92948, 0.933886,1.85609
1.1528, 1.07043, -0.934071,-1.85363,1.92957, 0.934071,1.85363
1.1529, 1.07034, -0.934257,-1.85117,1.92966, 0.934257,1.85117
1.153, 1.07024, -0.934442,-1.84871,1.92976, 0.934442,1.84871
1.1531, 1.07015, -0.934627,-1.84625,1.92985, 0.934627,1.84625
1.1532, 1.07006, -0.934811,-1.84379,1.92994, 0.934811,1.84379
1.1533, 1.06996, -0.934996,-1.84133,1.93004, 0.934996,1.84133
1.1534, 1.06987, -0.93518,-1.83887,1.93013, 0.93518,1.83887
1.1535, 1.06978, -0.935364,-1.83641,1.93022, 0.935364,1.83641
1.1536, 1.06968, -0.935547,-1.83394,1.93032, 0.935547,1.83394
1.1537, 1.06959, -0.935731,-1.83148,1.93041, 0.935731,1.83148
1.1538, 1.06949, -0.935914,-1.82902,1.93051, 0.935914,1.82902
1.1539, 1.0694, -0.936097,-1.82656,1.9306, 0.936097,1.82656
1.154, 1.06931, -0.936279,-1.82409,1.93069, 0.936279,1.82409
1.1541, 1.06921, -0.936462,-1.82163,1.93079, 0.936462,1.82163
1.1542, 1.06912, -0.936644,-1.81916,1.93088, 0.936644,1.81916
1.1543, 1.06903, -0.936826,-1.8167,1.93097, 0.936826,1.8167
1.1544, 1.06893, -0.937007,-1.81423,1.93107, 0.937007,1.81423
1.1545, 1.06884, -0.937189,-1.81177,1.93116, 0.937189,1.81177
1.1546, 1.06875, -0.93737,-1.8093,1.93125, 0.93737,1.8093
1.1547, 1.06865, -0.937551,-1.80683,1.93135, 0.937551,1.80683
1.1548, 1.06856, -0.937732,-1.80437,1.93144, 0.937732,1.80437
1.1549, 1.06846, -0.937912,-1.8019,1.93154, 0.937912,1.8019
1.155, 1.06837, -0.938092,-1.79943,1.93163, 0.938092,1.79943
1.1551, 1.06828, -0.938272,-1.79696,1.93172, 0.938272,1.79696
1.1552, 1.06818, -0.938452,-1.79449,1.93182, 0.938452,1.79449
1.1553, 1.06809, -0.938631,-1.79202,1.93191, 0.938631,1.79202
1.1554, 1.06799, -0.938811,-1.78955,1.93201, 0.938811,1.78955
1.1555, 1.0679, -0.93899,-1.78708,1.9321, 0.93899,1.78708
1.1556, 1.06781, -0.939168,-1.78461,1.93219, 0.939168,1.78461
1.1557, 1.06771, -0.939347,-1.78214,1.93229, 0.939347,1.78214
1.1558, 1.06762, -0.939525,-1.77967,1.93238, 0.939525,1.77967
1.1559, 1.06753, -0.939703,-1.77719,1.93247, 0.939703,1.77719
1.156, 1.06743, -0.939881,-1.77472,1.93257, 0.939881,1.77472
1.1561, 1.06734, -0.940058,-1.77225,1.93266, 0.940058,1.77225
1.1562, 1.06724, -0.940235,-1.76977,1.93276, 0.940235,1.76977
1.1563, 1.06715, -0.940412,-1.7673,1.93285, 0.940412,1.7673
1.1564, 1.06706, -0.940589,-1.76482,1.93294, 0.940589,1.76482
1.1565, 1.06696, -0.940765,-1.76235,1.93304, 0.940765,1.76235
1.1566, 1.06687, -0.940942,-1.75987,1.93313, 0.940942,1.75987
1.1567, 1.06677, -0.941118,-1.75739,1.93323, 0.941118,1.75739
1.1568, 1.06668, -0.941293,-1.75492,1.93332, 0.941293,1.75492
1.1569, 1.06658, -0.941469,-1.75244,1.93342, 0.941469,1.75244
1.157, 1.06649, -0.941644,-1.74996,1.93351, 0.941644,1.74996
1.1571, 1.0664, -0.941819,-1.74749,1.9336, 0.941819,1.74748
1.1572, 1.0663, -0.941994,-1.745,1.9337, 0.941994,1.745
1.1573, 1.06621, -0.942168,-1.74252,1.93379, 0.942168,1.74252
1.1574, 1.06611, -0.942343,-1.74005,1.93389, 0.942343,1.74005
1.1575, 1.06602, -0.942517,-1.73756,1.93398, 0.942517,1.73756
1.1576, 1.06593, -0.94269,-1.73509,1.93407, 0.94269,1.73509
1.1577, 1.06583, -0.942864,-1.7326,1.93417, 0.942864,1.7326
1.1578, 1.06574, -0.943037,-1.73012,1.93426, 0.943037,1.73012
1.1579, 1.06564, -0.94321,-1.72764,1.93436, 0.94321,1.72764
1.158, 1.06555, -0.943383,-1.72516,1.93445, 0.943383,1.72516
1.1581, 1.06545, -0.943555,-1.72267,1.93455, 0.943555,1.72267
1.1582, 1.06536, -0.943728,-1.72019,1.93464, 0.943728,1.72019
1.1583, 1.06527, -0.9439,-1.71771,1.93473, 0.9439,1.71771
1.1584, 1.06517, -0.944072,-1.71522,1.93483, 0.944072,1.71522
1.1585, 1.06508, -0.944243,-1.71274,1.93492, 0.944243,1.71274
1.1586, 1.06498, -0.944414,-1.71025,1.93502, 0.944414,1.71025
1.1587, 1.06489, -0.944585,-1.70777,1.93511, 0.944585,1.70777
1.1588, 1.06479, -0.944756,-1.70528,1.93521, 0.944756,1.70528
1.1589, 1.0647, -0.944927,-1.7028,1.9353, 0.944927,1.7028
1.159, 1.0646, -0.945097,-1.70031,1.9354, 0.945097,1.70031
1.1591, 1.06451, -0.945267,-1.69782,1.93549, 0.945267,1.69782
1.1592, 1.06441, -0.945437,-1.69533,1.93559, 0.945437,1.69533
1.1593, 1.06432, -0.945606,-1.69285,1.93568, 0.945606,1.69285
1.1594, 1.06423, -0.945776,-1.69036,1.93577, 0.945776,1.69036
1.1595, 1.06413, -0.945945,-1.68787,1.93587, 0.945945,1.68787
1.1596, 1.06404, -0.946113,-1.68538,1.93596, 0.946113,1.68538
1.1597, 1.06394, -0.946282,-1.68289,1.93606, 0.946282,1.68289
1.1598, 1.06385, -0.94645,-1.6804,1.93615, 0.94645,1.6804
1.1599, 1.06375, -0.946618,-1.67791,1.93625, 0.946618,1.67791
1.16, 1.06366, -0.946786,-1.67541,1.93634, 0.946786,1.67541
1.1601, 1.06356, -0.946954,-1.67292,1.93644, 0.946954,1.67292
1.1602, 1.06347, -0.947121,-1.67043,1.93653, 0.947121,1.67043
1.1603, 1.06337, -0.947288,-1.66794,1.93663, 0.947288,1.66794
1.1604, 1.06328, -0.947455,-1.66544,1.93672, 0.947455,1.66544
1.1605, 1.06318, -0.947621,-1.66295,1.93682, 0.947621,1.66295
1.1606, 1.06309, -0.947788,-1.66046,1.93691, 0.947788,1.66046
1.1607, 1.063, -0.947954,-1.65796,1.937, 0.947954,1.65796
1.1608, 1.0629, -0.948119,-1.65547,1.9371, 0.948119,1.65547
1.1609, 1.06281, -0.948285,-1.65297,1.93719, 0.948285,1.65297
1.161, 1.06271, -0.94845,-1.65048,1.93729, 0.94845,1.65048
1.1611, 1.06262, -0.948615,-1.64798,1.93738, 0.948615,1.64798
