No iterations: 1999
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
0.363, 0.878432, 0.656498,4.79932,2.12157, -0.656498,-4.79932
0.364, 0.879088, 0.661297,4.7734,2.12091, -0.661297,-4.7734
0.365, 0.87975, 0.666071,4.74729,2.12025, -0.666071,-4.74729
0.366, 0.880416, 0.670818,4.721,2.11958, -0.670818,-4.721
0.367, 0.881087, 0.675539,4.69451,2.11891, -0.675539,-4.69451
0.368, 0.881762, 0.680234,4.66784,2.11824, -0.680234,-4.66785
0.369, 0.882442, 0.684902,4.64099,2.11756, -0.684902,-4.64099
0.37, 0.883127, 0.689543,4.61395,2.11687, -0.689543,-4.61395
0.371, 0.883817, 0.694156,4.58673,2.11618, -0.694156,-4.58673
0.372, 0.884511, 0.698743,4.55932,2.11549, -0.698743,-4.55932
0.373, 0.88521, 0.703303,4.53174,2.11479, -0.703303,-4.53174
0.374, 0.885913, 0.707834,4.50398,2.11409, -0.707834,-4.50398
0.375, 0.886621, 0.712338,4.47603,2.11338, -0.712338,-4.47603
0.376, 0.887333, 0.716814,4.44791,2.11267, -0.716814,-4.44791
0.377, 0.88805, 0.721262,4.41961,2.11195, -0.721262,-4.41961
0.378, 0.888771, 0.725682,4.39113,2.11123, -0.725682,-4.39113
0.379, 0.889497, 0.730073,4.36248,2.1105, -0.730073,-4.36248
0.38, 0.890227, 0.734435,4.33366,2.10977, -0.734435,-4.33366
0.381, 0.890961, 0.738769,4.30467,2.10904, -0.738769,-4.30467
0.382, 0.8917, 0.743074,4.2755,2.1083, -0.743074,-4.2755
0.383, 0.892443, 0.747349,4.24617,2.10756, -0.747349,-4.24617
0.384, 0.893191, 0.751595,4.21667,2.10681, -0.751595,-4.21667
0.385, 0.893942, 0.755812,4.18699,2.10606, -0.755812,-4.187
0.386, 0.894698, 0.759999,4.15715,2.1053, -0.759999,-4.15715
0.387, 0.895458, 0.764156,4.12715,2.10454, -0.764156,-4.12715
0.388, 0.896222, 0.768283,4.09699,2.10378, -0.768283,-4.09699
0.389, 0.89699, 0.77238,4.06665,2.10301, -0.77238,-4.06665
0.39, 0.897763, 0.776447,4.03616,2.10224, -0.776447,-4.03616
0.391, 0.898539, 0.780483,4.00551,2.10146, -0.780483,-4.00551
0.392, 0.89932, 0.784489,3.97469,2.10068, -0.784489,-3.97469
0.393, 0.900104, 0.788463,3.94372,2.0999, -0.788463,-3.94372
0.394, 0.900893, 0.792407,3.9126,2.09911, -0.792407,-3.9126
0.395, 0.901685, 0.79632,3.88131,2.09831, -0.79632,-3.88131
0.396, 0.902481, 0.800201,3.84987,2.09752, -0.800201,-3.84987
0.397, 0.903282, 0.804051,3.81829,2.09672, -0.804051,-3.81829
0.398, 0.904086, 0.807869,3.78654,2.09591, -0.807869,-3.78655
0.399, 0.904894, 0.811656,3.75465,2.09511, -0.811656,-3.75465
0.4, 0.905705, 0.81541,3.72261,2.09429, -0.81541,-3.72261
0.401, 0.906521, 0.819133,3.69042,2.09348, -0.819133,-3.69042
0.402, 0.90734, 0.822823,3.65808,2.09266, -0.822823,-3.65808
0.403, 0.908163, 0.826481,3.6256,2.09184, -0.826481,-3.6256
0.404, 0.908989, 0.830107,3.59297,2.09101, -0.830107,-3.59296
0.405, 0.909819, 0.8337,3.5602,2.09018, -0.8337,-3.5602
0.406, 0.910653, 0.83726,3.52728,2.08935, -0.83726,-3.52728
0.407, 0.91149, 0.840788,3.49423,2.08851, -0.840788,-3.49423
0.408, 0.912331, 0.844282,3.46104,2.08767, -0.844282,-3.46104
0.409, 0.913175, 0.847743,3.4277,2.08682, -0.847743,-3.4277
0.41, 0.914023, 0.85117,3.39424,2.08598, -0.85117,-3.39424
0.411, 0.914874, 0.854565,3.36064,2.08513, -0.854565,-3.36064
0.412, 0.915729, 0.857925,3.3269,2.08427, -0.857925,-3.32689
0.413, 0.916587, 0.861252,3.29303,2.08341, -0.861252,-3.29303
0.414, 0.917448, 0.864545,3.25903,2.08255, -0.864545,-3.25903
0.415, 0.918312, 0.867804,3.22489,2.08169, -0.867804,-3.22489
0.416, 0.91918, 0.871029,3.19064,2.08082, -0.871029,-3.19064
0.417, 0.920051, 0.87422,3.15625,2.07995, -0.87422,-3.15625
0.418, 0.920925, 0.877376,3.12174,2.07907, -0.877376,-3.12174
0.419, 0.921803, 0.880498,3.0871,2.0782, -0.880498,-3.0871
0.42, 0.922683, 0.883585,3.05234,2.07732, -0.883585,-3.05234
0.421, 0.923567, 0.886637,3.01745,2.07643, -0.886637,-3.01745
0.422, 0.924454, 0.889655,2.98245,2.07555, -0.889655,-2.98245
0.423, 0.925343, 0.892637,2.94733,2.07466, -0.892637,-2.94733
0.424, 0.926236, 0.895585,2.91209,2.07376, -0.895585,-2.91209
0.425, 0.927131, 0.898497,2.87674,2.07287, -0.898497,-2.87674
0.426, 0.92803, 0.901373,2.84126,2.07197, -0.901373,-2.84126
0.427, 0.928931, 0.904215,2.80568,2.07107, -0.904215,-2.80568
0.428, 0.929836, 0.90702,2.76998,2.07016, -0.90702,-2.76998
0.429, 0.930743, 0.90979,2.73418,2.06926, -0.90979,-2.73418
0.43, 0.931652, 0.912524,2.69826,2.06835, -0.912524,-2.69826
0.431, 0.932565, 0.915223,2.66223,2.06744, -0.915223,-2.66223
0.432, 0.93348, 0.917885,2.6261,2.06652, -0.917885,-2.6261
0.433, 0.934398, 0.920511,2.58986,2.0656, -0.920511,-2.58987
0.434, 0.935319, 0.923101,2.55352,2.06468, -0.923101,-2.55352
0.435, 0.936242, 0.925654,2.51708,2.06376, -0.925654,-2.51708
0.436, 0.937167, 0.928171,2.48054,2.06283, -0.928172,-2.48054
0.437, 0.938095, 0.930652,2.4439,2.0619, -0.930652,-2.4439
0.438, 0.939026, 0.933096,2.40715,2.06097, -0.933096,-2.40715
0.439, 0.939959, 0.935503,2.37032,2.06004, -0.935503,-2.37031
0.44, 0.940895, 0.937873,2.33339,2.05911, -0.937873,-2.33339
0.441, 0.941833, 0.940207,2.29636,2.05817, -0.940207,-2.29636
0.442, 0.942773, 0.942503,2.25924,2.05723, -0.942503,-2.25924
0.443, 0.943715, 0.944762,2.22203,2.05628, -0.944762,-2.22203
0.444, 0.94466, 0.946984,2.18474,2.05534, -0.946984,-2.18474
0.445, 0.945607, 0.949169,2.14735,2.05439, -0.949169,-2.14735
0.446, 0.946556, 0.951317,2.10988,2.05344, -0.951317,-2.10988
0.447, 0.947507, 0.953426,2.07232,2.05249, -0.953426,-2.07232
0.448, 0.948461, 0.955499,2.03468,2.05154, -0.955499,-2.03468
0.449, 0.949416, 0.957533,1.99696,2.05058, -0.957533,-1.99696
0.45, 0.950374, 0.95953,1.95916,2.04963, -0.95953,-1.95916
0.451, 0.951333, 0.96149,1.92128,2.04867, -0.96149,-1.92128
0.452, 0.952295, 0.963411,1.88332,2.04771, -0.963411,-1.88332
0.453, 0.953258, 0.965294,1.84529,2.04674, -0.965294,-1.84529
0.454, 0.954224, 0.967139,1.80718,2.04578, -0.967139,-1.80718
0.455, 0.955191, 0.968947,1.76899,2.04481, -0.968947,-1.76899
0.456, 0.95616, 0.970716,1.73074,2.04384, -0.970716,-1.73074
0.457, 0.95713, 0.972446,1.69242,2.04287, -0.972446,-1.69242
0.458, 0.958103, 0.974139,1.65403,2.0419, -0.974139,-1.65403
0.459, 0.959077, 0.975793,1.61557,2.04092, -0.975793,-1.61557
0.46, 0.960053, 0.977408,1.57705,2.03995, -0.977408,-1.57705
0.461, 0.96103, 0.978985,1.53846,2.03897, -0.978985,-1.53846
0.462, 0.962009, 0.980524,1.49982,2.03799, -0.980524,-1.49982
0.463, 0.96299, 0.982024,1.4611,2.03701, -0.982024,-1.4611
0.464, 0.963972, 0.983485,1.42234,2.03603, -0.983485,-1.42233
0.465, 0.964955, 0.984907,1.38351,2.03504, -0.984907,-1.38351
0.466, 0.96594, 0.986291,1.34463,2.03406, -0.986291,-1.34463
0.467, 0.966926, 0.987635,1.30569,2.03307, -0.987635,-1.30569
0.468, 0.967914, 0.988941,1.2667,2.03209, -0.988941,-1.2667
0.469, 0.968903, 0.990208,1.22766,2.0311, -0.990208,-1.22766
0.47, 0.969893, 0.991435,1.18857,2.03011, -0.991435,-1.18857
0.471, 0.970885, 0.992624,1.14943,2.02912, -0.992624,-1.14942
0.472, 0.971877, 0.993773,1.11024,2.02812, -0.993773,-1.11024
0.473, 0.972871, 0.994884,1.07101,2.02713, -0.994884,-1.07101
0.474, 0.973866, 0.995955,1.03173,2.02613, -0.995955,-1.03173
0.475, 0.974862, 0.996986,0.992413,2.02514, -0.996986,-0.992414
0.476, 0.975859, 0.997979,0.953051,2.02414, -0.997979,-0.953051
0.477, 0.976857, 0.998932,0.913652,2.02314, -0.998932,-0.913651
0.478, 0.977856, 0.999845,0.874214,2.02214, -0.999845,-0.874213
0.479, 0.978856, 1.00072,0.834746,2.02114, -1.00072,-0.834747
0.48, 0.979856, 1.00155,0.795237,2.02014, -1.00155,-0.795235
0.481, 0.980858, 1.00235,0.755699,2.01914, -1.00235,-0.7557
0.482, 0.98186, 1.00311,0.716126,2.01814, -1.00311,-0.716124
0.483, 0.982863, 1.00382,0.676525,2.01714, -1.00382,-0.676525
0.484, 0.983867, 1.0045,0.636898,2.01613, -1.0045,-0.636899
0.485, 0.984872, 1.00513,0.597241,2.01513, -1.00513,-0.597243
0.486, 0.985877, 1.00573,0.557561,2.01412, -1.00573,-0.557562
0.487, 0.986883, 1.00629,0.517854,2.01312, -1.00629,-0.517852
0.488, 0.987889, 1.00681,0.47813,2.01211, -1.00681,-0.47813
0.489, 0.988896, 1.00729,0.438381,2.0111, -1.00729,-0.438382
0.49, 0.989903, 1.00772,0.398615,2.0101, -1.00772,-0.398615
0.491, 0.990911, 1.00812,0.358829,2.00909, -1.00812,-0.358828
0.492, 0.991919, 1.00848,0.319033,2.00808, -1.00848,-0.319033
0.493, 0.992927, 1.0088,0.279218,2.00707, -1.0088,-0.279218
0.494, 0.993936, 1.00908,0.239394,2.00606, -1.00908,-0.239395
0.495, 0.994945, 1.00932,0.199555,2.00505, -1.00932,-0.199554
0.496, 0.995955, 1.00952,0.159709,2.00405, -1.00952,-0.159709
0.497, 0.996964, 1.00968,0.119857,2.00304, -1.00968,-0.119857
0.498, 0.997974, 1.0098,0.0799959,2.00203, -1.0098,-0.0799959
0.499, 0.998984, 1.00988,0.0401281,2.00102, -1.00988,-0.0401266
0.5, 0.999993, 1.00992,0.000262763,2.00001, -1.00992,-0.000263547
0.501, 1.001, 1.00992,-0.0396073,1.999, -1.00992,0.0396073
0.502, 1.00201, 1.00988,-0.0794782,1.99799, -1.00988,0.0794782
0.503, 1.00302, 1.0098,-0.119349,1.99698, -1.0098,0.119349
0.504, 1.00403, 1.00968,-0.159211,1.99597, -1.00968,0.159211
0.505, 1.00504, 1.00952,-0.199072,1.99496, -1.00952,0.199072
0.506, 1.00605, 1.00932,-0.238929,1.99395, -1.00932,0.238929
0.507, 1.00706, 1.00908,-0.278771,1.99294, -1.00908,0.278771
0.508, 1.00807, 1.0088,-0.318609,1.99193, -1.0088,0.318609
0.509, 1.00908, 1.00849,-0.358438,1.99092, -1.00849,0.358438
0.51, 1.01009, 1.00813,-0.398252,1.98991, -1.00813,0.398252
0.511, 1.0111, 1.00773,-0.438048,1.9889, -1.00773,0.438048
0.512, 1.0121, 1.00729,-0.477834,1.9879, -1.00729,0.477834
0.513, 1.01311, 1.00681,-0.517601,1.98689, -1.00681,0.517601
0.514, 1.01412, 1.0063,-0.557345,1.98588, -1.0063,0.557345
0.515, 1.01512, 1.00574,-0.597075,1.98488, -1.00574,0.597075
0.516, 1.01613, 1.00514,-0.636776,1.98387, -1.00514,0.636776
0.517, 1.01713, 1.0045,-0.676459,1.98287, -1.0045,0.676459
0.518, 1.01814, 1.00383,-0.716118,1.98186, -1.00383,0.716118
0.519, 1.01914, 1.00311,-0.755744,1.98086, -1.00311,0.755744
0.52, 1.02015, 1.00236,-0.795347,1.97985, -1.00236,0.795347
0.521, 1.02115, 1.00156,-0.834916,1.97885, -1.00156,0.834916
0.522, 1.02215, 1.00073,-0.874458,1.97785, -1.00073,0.874458
0.523, 1.02315, 0.999851,-0.913966,1.97685, -0.999851,0.913966
0.524, 1.02415, 0.998937,-0.953437,1.97585, -0.998937,0.953437
0.525, 1.02515, 0.997984,-0.992875,1.97485, -0.997984,0.992875
0.526, 1.02615, 0.996991,-1.03228,1.97385, -0.996991,1.03228
0.527, 1.02714, 0.995959,-1.07163,1.97286, -0.995959,1.07163
0.528, 1.02814, 0.994887,-1.11095,1.97186, -0.994887,1.11095
0.529, 1.02914, 0.993776,-1.15023,1.97086, -0.993776,1.15023
0.53, 1.03013, 0.992626,-1.18946,1.96987, -0.992626,1.18946
0.531, 1.03112, 0.991436,-1.22865,1.96888, -0.991436,1.22865
0.532, 1.03211, 0.990208,-1.26779,1.96789, -0.990208,1.26779
0.533, 1.0331, 0.98894,-1.30688,1.9669, -0.98894,1.30688
0.534, 1.03409, 0.987633,-1.34592,1.96591, -0.987633,1.34592
0.535, 1.03508, 0.986287,-1.38491,1.96492, -0.986287,1.38491
0.536, 1.03607, 0.984902,-1.42385,1.96393, -0.984902,1.42385
0.537, 1.03705, 0.983478,-1.46273,1.96295, -0.983478,1.46273
0.538, 1.03803, 0.982016,-1.50156,1.96197, -0.982016,1.50156
0.539, 1.03902, 0.980514,-1.54033,1.96098, -0.980514,1.54033
0.54, 1.04, 0.978974,-1.57904,1.96, -0.978974,1.57904
0.541, 1.04098, 0.977395,-1.61768,1.95902, -0.977395,1.61768
0.542, 1.04195, 0.975777,-1.65627,1.95805, -0.975777,1.65627
0.543, 1.04293, 0.974121,-1.69479,1.95707, -0.974121,1.69479
0.544, 1.0439, 0.972426,-1.73325,1.9561, -0.972426,1.73325
0.545, 1.04488, 0.970693,-1.77164,1.95512, -0.970693,1.77164
0.546, 1.04585, 0.968921,-1.80996,1.95415, -0.968921,1.80996
0.547, 1.04682, 0.967111,-1.84821,1.95318, -0.967111,1.84821
0.548, 1.04778, 0.965263,-1.88639,1.95222, -0.965263,1.88639
0.549, 1.04875, 0.963376,-1.9245,1.95125, -0.963376,1.9245
0.55, 1.04971, 0.961452,-1.96253,1.95029, -0.961452,1.96253
0.551, 1.05067, 0.959489,-2.00049,1.94933, -0.959489,2.00049
0.552, 1.05163, 0.957489,-2.03837,1.94837, -0.957489,2.03837
0.553, 1.05259, 0.955451,-2.07617,1.94741, -0.955451,2.07617
0.554, 1.05355, 0.953374,-2.11389,1.94645, -0.953374,2.11389
0.555, 1.0545, 0.951261,-2.15153,1.9455, -0.951261,2.15153
0.556, 1.05545, 0.949109,-2.18908,1.94455, -0.949109,2.18908
0.557, 1.0564, 0.94692,-2.22655,1.9436, -0.94692,2.22655
0.558, 1.05735, 0.944693,-2.26393,1.94265, -0.944693,2.26393
0.559, 1.05829, 0.942429,-2.30123,1.94171, -0.942429,2.30123
0.56, 1.05923, 0.940128,-2.33843,1.94077, -0.940128,2.33843
0.561, 1.06017, 0.93779,-2.37555,1.93983, -0.93779,2.37555
0.562, 1.06111, 0.935414,-2.41257,1.93889, -0.935414,2.41257
0.563, 1.06205, 0.933002,-2.4495,1.93795, -0.933002,2.4495
0.564, 1.06298, 0.930552,-2.48633,1.93702, -0.930552,2.48633
0.565, 1.06391, 0.928066,-2.52307,1.93609, -0.928066,2.52307
0.566, 1.06484, 0.925543,-2.55971,1.93516, -0.925543,2.55971
0.567, 1.06576, 0.922983,-2.59625,1.93424, -0.922983,2.59625
0.568, 1.06669, 0.920387,-2.63268,1.93331, -0.920387,2.63268
0.569, 1.06761, 0.917754,-2.66902,1.93239, -0.917754,2.66902
0.57, 1.06852, 0.915085,-2.70525,1.93148, -0.915085,2.70525
0.571, 1.06944, 0.91238,-2.74138,1.93056, -0.91238,2.74138
0.572, 1.07035, 0.909638,-2.77739,1.92965, -0.909638,2.77739
0.573, 1.07126, 0.906861,-2.81331,1.92874, -0.906861,2.81331
0.574, 1.07217, 0.904048,-2.84911,1.92783, -0.904048,2.84911
0.575, 1.07307, 0.901199,-2.8848,1.92693, -0.901199,2.8848
0.576, 1.07397, 0.898314,-2.92038,1.92603, -0.898314,2.92038
0.577, 1.07487, 0.895393,-2.95584,1.92513, -0.895394,2.95584
0.578, 1.07577, 0.892438,-2.99119,1.92423, -0.892438,2.99119
0.579, 1.07666, 0.889446,-3.02642,1.92334, -0.889446,3.02642
0.58, 1.07755, 0.88642,-3.06153,1.92245, -0.88642,3.06153
0.581, 1.07844, 0.883359,-3.09653,1.92156, -0.883359,3.09653
0.582, 1.07932, 0.880262,-3.1314,1.92068, -0.880262,3.1314
0.583, 1.0802, 0.877131,-3.16615,1.9198, -0.877131,3.16615
0.584, 1.08108, 0.873964,-3.20078,1.91892, -0.873964,3.20078
0.585, 1.08195, 0.870764,-3.23528,1.91805, -0.870764,3.23528
0.586, 1.08282, 0.867528,-3.26966,1.91718, -0.867528,3.26966
0.587, 1.08369, 0.864259,-3.30391,1.91631, -0.864259,3.30391
0.588, 1.08455, 0.860955,-3.33803,1.91545, -0.860955,3.33803
0.589, 1.08541, 0.857617,-3.37202,1.91459, -0.857617,3.37202
0.59, 1.08627, 0.854245,-3.40588,1.91373, -0.854245,3.40588
0.591, 1.08713, 0.850839,-3.4396,1.91287, -0.850839,3.4396
0.592, 1.08798, 0.847399,-3.47319,1.91202, -0.847399,3.47319
0.593, 1.08882, 0.843926,-3.50664,1.91118, -0.843926,3.50664
0.594, 1.08967, 0.840419,-3.53996,1.91033, -0.840419,3.53996
0.595, 1.09051, 0.836879,-3.57314,1.90949, -0.836879,3.57314
0.596, 1.09135, 0.833306,-3.60618,1.90865, -0.833306,3.60618
0.597, 1.09218, 0.8297,-3.63907,1.90782, -0.8297,3.63907
0.598, 1.09301, 0.826061,-3.67183,1.90699, -0.826061,3.67183
0.599, 1.09383, 0.822389,-3.70444,1.90617, -0.822389,3.70444
0.6, 1.09466, 0.818685,-3.73691,1.90534, -0.818685,3.73691
0.601, 1.09548, 0.814948,-3.76923,1.90452, -0.814948,3.76923
0.602, 1.09629, 0.811179,-3.8014,1.90371, -0.811179,3.8014
0.603, 1.0971, 0.807377,-3.83343,1.9029, -0.807377,3.83343
0.604, 1.09791, 0.803544,-3.8653,1.90209, -0.803544,3.8653
0.605, 1.09871, 0.799679,-3.89702,1.90129, -0.799679,3.89702
0.606, 1.09951, 0.795782,-3.92859,1.90049, -0.795782,3.92859
0.607, 1.10031, 0.791853,-3.96001,1.89969, -0.791853,3.96001
0.608, 1.1011, 0.787893,-3.99127,1.8989, -0.787893,3.99127
0.609, 1.10189, 0.783902,-4.02237,1.89811, -0.783902,4.02237
0.61, 1.10267, 0.779879,-4.05332,1.89733, -0.779879,4.05332
0.611, 1.10345, 0.775826,-4.08411,1.89655, -0.775826,4.08411
0.612, 1.10423, 0.771742,-4.11474,1.89577, -0.771742,4.11474
0.613, 1.105, 0.767627,-4.14521,1.895, -0.767627,4.14521
0.614, 1.10577, 0.763482,-4.17551,1.89423, -0.763482,4.17551
0.615, 1.10653, 0.759306,-4.20565,1.89347, -0.759306,4.20565
0.616, 1.10729, 0.755101,-4.23563,1.89271, -0.755101,4.23563
0.617, 1.10804, 0.750865,-4.26544,1.89196, -0.750865,4.26544
0.618, 1.1088, 0.7466,-4.29508,1.8912, -0.7466,4.29508
0.619, 1.10954, 0.742305,-4.32455,1.89046, -0.742305,4.32455
0.62, 1.11028, 0.73798,-4.35386,1.88972, -0.73798,4.35386
0.621, 1.11102, 0.733626,-4.383,1.88898, -0.733626,4.383
0.622, 1.11176, 0.729243,-4.41196,1.88824, -0.729243,4.41196
0.623, 1.11249, 0.724831,-4.44075,1.88751, -0.724831,4.44075
0.624, 1.11321, 0.72039,-4.46936,1.88679, -0.72039,4.46936
0.625, 1.11393, 0.715921,-4.4978,1.88607, -0.715921,4.4978
0.626, 1.11465, 0.711423,-4.52606,1.88535, -0.711423,4.52606
0.627, 1.11536, 0.706897,-4.55415,1.88464, -0.706897,4.55415
0.628, 1.11606, 0.702343,-4.58206,1.88394, -0.702343,4.58206
0.629, 1.11677, 0.697761,-4.60979,1.88323, -0.697761,4.60979
0.63, 1.11746, 0.693151,-4.63733,1.88254, -0.693151,4.63733
0.631, 1.11816, 0.688514,-4.66469,1.88184, -0.688514,4.66469
0.632, 1.11885, 0.683849,-4.69188,1.88115, -0.683849,4.69188
0.633, 1.11953, 0.679157,-4.71888,1.88047, -0.679157,4.71888
0.634, 1.12021, 0.674438,-4.74569,1.87979, -0.674438,4.74569
0.635, 1.12088, 0.669693,-4.77231,1.87912, -0.669693,4.77231
0.636, 1.12155, 0.66492,-4.79875,1.87845, -0.66492,4.79875
0.637, 1.12222, 0.660122,-4.825,1.87778, -0.660122,4.825
0.638, 1.12288, 0.655297,-4.85106,1.87712, -0.655297,4.85106
0.639, 1.12353, 0.650446,-4.87693,1.87647, -0.650446,4.87693
0.64, 1.12418, 0.645569,-4.90261,1.87582, -0.645569,4.90261
0.641, 1.12483, 0.640666,-4.9281,1.87517, -0.640666,4.9281
0.642, 1.12547, 0.635738,-4.95339,1.87453, -0.635738,4.95339
0.643, 1.12611, 0.630785,-4.97849,1.87389, -0.630785,4.97849
0.644, 1.12674, 0.625806,-5.00339,1.87326, -0.625806,5.00339
0.645, 1.12736, 0.620803,-5.0281,1.87264, -0.620803,5.0281
0.646, 1.12798, 0.615775,-5.0526,1.87202, -0.615775,5.0526
0.647, 1.1286, 0.610722,-5.07692,1.8714, -0.610722,5.07692
0.648, 1.12921, 0.605645,-5.10103,1.87079, -0.605645,5.10103
0.649, 1.12982, 0.600544,-5.12493,1.87018, -0.600544,5.12493
0.65, 1.13042, 0.595419,-5.14864,1.86958, -0.595419,5.14864
0.651, 1.13101, 0.590271,-5.17215,1.86899, -0.590271,5.17215
0.652, 1.1316, 0.585098,-5.19545,1.8684, -0.585098,5.19545
0.653, 1.13219, 0.579903,-5.21855,1.86781, -0.579903,5.21855
0.654, 1.13277, 0.574684,-5.24144,1.86723, -0.574684,5.24144
0.655, 1.13334, 0.569443,-5.26413,1.86666, -0.569443,5.26413
0.656, 1.13391, 0.564179,-5.28661,1.86609, -0.564179,5.28661
0.657, 1.13448, 0.558892,-5.30888,1.86552, -0.558892,5.30888
0.658, 1.13503, 0.553583,-5.33095,1.86497, -0.553583,5.33095
0.659, 1.13559, 0.548252,-5.3528,1.86441, -0.548252,5.3528
0.66, 1.13614, 0.5429,-5.37445,1.86386, -0.5429,5.37445
0.661, 1.13668, 0.537525,-5.39588,1.86332, -0.537525,5.39588
0.662, 1.13722, 0.532129,-5.4171,1.86278, -0.532129,5.4171
0.663, 1.13775, 0.526712,-5.43811,1.86225, -0.526712,5.43811
0.664, 1.13828, 0.521274,-5.4589,1.86172, -0.521274,5.4589
0.665, 1.1388, 0.515815,-5.47948,1.8612, -0.515815,5.47948
0.666, 1.13931, 0.510336,-5.49985,1.86069, -0.510336,5.49985
0.667, 1.13982, 0.504836,-5.51999,1.86018, -0.504836,5.51999
0.668, 1.14033, 0.499316,-5.53992,1.85967, -0.499316,5.53992
0.669, 1.14083, 0.493776,-5.55963,1.85917, -0.493776,5.55963
0.67, 1.14132, 0.488216,-5.57913,1.85868, -0.488216,5.57913
0.671, 1.14181, 0.482637,-5.5984,1.85819, -0.482637,5.5984
0.672, 1.14229, 0.477039,-5.61745,1.85771, -0.477039,5.61745
0.673, 1.14277, 0.471421,-5.63629,1.85723, -0.471421,5.63629
0.674, 1.14324, 0.465785,-5.6549,1.85676, -0.465785,5.6549
0.675, 1.14371, 0.46013,-5.67329,1.85629, -0.46013,5.67329
0.676, 1.14417, 0.454457,-5.69145,1.85583, -0.454457,5.69145
0.677, 1.14462, 0.448765,-5.70939,1.85538, -0.448765,5.70939
0.678, 1.14507, 0.443056,-5.72711,1.85493, -0.443056,5.72711
0.679, 1.14551, 0.437329,-5.7446,1.85449, -0.437329,5.7446
0.68, 1.14595, 0.431584,-5.76187,1.85405, -0.431584,5.76187
0.681, 1.14638, 0.425822,-5.7789,1.85362, -0.425822,5.7789
0.682, 1.14681, 0.420043,-5.79572,1.85319, -0.420043,5.79572
0.683, 1.14723, 0.414248,-5.8123,1.85277, -0.414248,5.8123
0.684, 1.14764, 0.408435,-5.82865,1.85236, -0.408435,5.82865
0.685, 1.14805, 0.402607,-5.84478,1.85195, -0.402607,5.84478
0.686, 1.14845, 0.396762,-5.86067,1.85155, -0.396762,5.86067
0.687, 1.14885, 0.390901,-5.87634,1.85115, -0.390901,5.87634
0.688, 1.14924, 0.385025,-5.89177,1.85076, -0.385025,5.89177
0.689, 1.14963, 0.379133,-5.90697,1.85037, -0.379133,5.90697
0.69, 1.15, 0.373226,-5.92194,1.85, -0.373226,5.92194
0.691, 1.15038, 0.367304,-5.93667,1.84962, -0.367304,5.93667
0.692, 1.15074, 0.361368,-5.95117,1.84926, -0.361368,5.95117
0.693, 1.15111, 0.355416,-5.96544,1.84889, -0.355416,5.96544
0.694, 1.15146, 0.349451,-5.97947,1.84854, -0.349451,5.97947
0.695, 1.15181, 0.343472,-5.99326,1.84819, -0.343472,5.99326
0.696, 1.15215, 0.337478,-6.00682,1.84785, -0.337478,6.00682
0.697, 1.15249, 0.331471,-6.02014,1.84751, -0.331471,6.02014
0.698, 1.15282, 0.325451,-6.03323,1.84718, -0.325451,6.03323
0.699, 1.15315, 0.319418,-6.04608,1.84685, -0.319418,6.04608
0.7, 1.15347, 0.313372,-6.05869,1.84653, -0.313372,6.05869
0.701, 1.15378, 0.307313,-6.07106,1.84622, -0.307313,6.07106
0.702, 1.15409, 0.301242,-6.08319,1.84591, -0.301242,6.08319
0.703, 1.15439, 0.295159,-6.09509,1.84561, -0.295159,6.09509
0.704, 1.15469, 0.289064,-6.10674,1.84531, -0.289064,6.10674
0.705, 1.15497, 0.282957,-6.11815,1.84503, -0.282957,6.11815
0.706, 1.15526, 0.276839,-6.12932,1.84474, -0.276839,6.12932
0.707, 1.15553, 0.27071,-6.14025,1.84447, -0.27071,6.14025
0.708, 1.15581, 0.264569,-6.15094,1.84419, -0.264569,6.15094
0.709, 1.15607, 0.258419,-6.16138,1.84393, -0.258419,6.16138
0.71, 1.15633, 0.252257,-6.17159,1.84367, -0.252257,6.17159
0.711, 1.15658, 0.246086,-6.18154,1.84342, -0.246086,6.18154
0.712, 1.15683, 0.239904,-6.19126,1.84317, -0.239904,6.19126
0.713, 1.15707, 0.233713,-6.20073,1.84293, -0.233713,6.20073
0.714, 1.1573, 0.227512,-6.20995,1.8427, -0.227512,6.20995
0.715, 1.15753, 0.221302,-6.21894,1.84247, -0.221302,6.21894
0.716, 1.15775, 0.215083,-6.22767,1.84225, -0.215083,6.22767
0.717, 1.15796, 0.208855,-6.23617,1.84204, -0.208855,6.23617
0.718, 1.15817, 0.202619,-6.24441,1.84183, -0.202619,6.24441
0.719, 1.15838, 0.196375,-6.25241,1.84162, -0.196375,6.25241
0.72, 1.15857, 0.190122,-6.26017,1.84143, -0.190122,6.26017
0.721, 1.15876, 0.183862,-6.26767,1.84124, -0.183862,6.26767
0.722, 1.15895, 0.177595,-6.27493,1.84105, -0.177595,6.27493
0.723, 1.15912, 0.17132,-6.28194,1.84088, -0.17132,6.28194
0.724, 1.15929, 0.165038,-6.2887,1.84071, -0.165038,6.2887
0.725, 1.15946, 0.158749,-6.29522,1.84054, -0.158749,6.29522
0.726, 1.15962, 0.152454,-6.30149,1.84038, -0.152454,6.30149
0.727, 1.15977, 0.146152,-6.3075,1.84023, -0.146152,6.3075
0.728, 1.15992, 0.139845,-6.31327,1.84008, -0.139845,6.31327
