No iterations: 400
Time (s), Position 1 (m), Velocity 1 (m s-1), Acceleration 1 (m s-2), Position 2 (m), Velocity 2 (m s-1), Acceleration 2 (m s-2)
1.82, 1.17263, -0.50544,-6.81526,1.82737, 0.50544,6.81526
1.825, 1.17011, -0.539516,-6.71549,1.82989, 0.539516,6.71549
1.83, 1.16741, -0.573094,-6.609,1.83259, 0.573094,6.609
1.835, 1.16454, -0.606139,-6.49587,1.83546, 0.606139,6.49587
1.84, 1.16151, -0.638618,-6.37622,1.83849, 0.638618,6.37622
1.845, 1.15832, -0.670499,-6.25017,1.84168, 0.670499,6.25017
1.85, 1.15497, -0.70175,-6.11782,1.84503, 0.70175,6.11782
1.855, 1.15146, -0.732339,-5.97929,1.84854, 0.732339,5.97929
1.86, 1.1478, -0.762236,-5.83474,1.8522, 0.762236,5.83474
1.865, 1.14398, -0.791409,-5.68428,1.85602, 0.791409,5.68428
1.87, 1.14003, -0.819831,-5.52806,1.85997, 0.819831,5.52806
1.875, 1.13593, -0.847471,-5.36623,1.86407, 0.847471,5.36623
1.88, 1.13169, -0.874302,-5.19895,1.86831, 0.874302,5.19895
1.885, 1.12732, -0.900297,-5.02637,1.87268, 0.900297,5.02637
1.89, 1.12282, -0.925429,-4.84866,1.87718, 0.925429,4.84866
1.895, 1.11819, -0.949672,-4.66598,1.88181, 0.949672,4.66598
1.9, 1.11344, -0.973002,-4.47853,1.88656, 0.973002,4.47853
1.905, 1.10858, -0.995395,-4.28646,1.89142, 0.995395,4.28646
1.91, 1.1036, -1.01683,-4.08998,1.8964, 1.01683,4.08998
1.915, 1.09852, -1.03728,-3.88927,1.90148, 1.03728,3.88927
1.92, 1.09333, -1.05672,-3.68452,1.90667, 1.05672,3.68452
1.925, 1.08805, -1.07515,-3.47593,1.91195, 1.07515,3.47593
1.93, 1.08267, -1.09253,-3.2637,1.91733, 1.09253,3.2637
1.935, 1.07721, -1.10884,-3.04805,1.92279, 1.10884,3.04805
1.94, 1.07166, -1.12408,-2.82917,1.92834, 1.12408,2.82917
1.945, 1.06604, -1.13823,-2.60728,1.93396, 1.13823,2.60728
1.95, 1.06035, -1.15127,-2.38261,1.93965, 1.15127,2.38261
1.955, 1.0546, -1.16318,-2.15536,1.9454, 1.16318,2.15536
1.96, 1.04878, -1.17396,-1.92576,1.95122, 1.17396,1.92576
1.965, 1.04291, -1.18359,-1.69402,1.95709, 1.18359,1.69402
1.97, 1.03699, -1.19206,-1.46039,1.96301, 1.19206,1.46039
1.975, 1.03103, -1.19936,-1.22509,1.96897, 1.19936,1.22509
1.98, 1.02504, -1.20548,-0.988348,1.97496, 1.20548,0.988348
1.985, 1.01901, -1.21042,-0.750393,1.98099, 1.21042,0.750393
1.99, 1.01296, -1.21418,-0.511469,1.98704, 1.21418,0.511469
1.995, 1.00688, -1.21673,-0.271797,1.99312, 1.21673,0.271797
2, 1.0008, -1.21809,-0.0316256,1.9992, 1.21809,0.0316256
